PU1,PEOU1,TECH1,ORG1,ENV1,PU2,PEOU2,TECH2,ORG2,ENV2,PU3,PEOU3,TECH3,ORG3,ENV3,INT1,INT2,INT3,PERF1,CUST1,PERF2,CUST2,PERF3,CUST3,Age,Experience,Department,Gender,Random_Noise1,Random_Noise2,Unused_Category
4.335445125261701,3.6943337647379773,3.7949204008770154,4.398039475175466,3.370179277622667,3.9838732463899262,3.627786048813692,3.3602897747361653,5.0,3.4559235142651255,4.154006895431036,3.087907507026257,3.46670639989373,4.329349643279543,2.9539974395269084,4.161007477120313,3.9453683361849063,3.1646648917854776,2.159534491657875,3.2397462249794433,3.0969087673443587,3.5421367783110993,2.3938382957431315,3.058439496833693,41.0,,,Male,-0.7071277080443185,26.0,D
3.1211219836121193,3.7635152453477874,4.204460446700573,3.907345656554651,2.991352250213873,3.1951002306621326,3.969644757274811,3.895786244564769,4.237203656995862,3.214059953275413,2.9387183689984298,4.426178474161494,3.9472989585053844,4.194131863661487,3.3174779727769157,3.221104124495862,2.8432912636767895,3.7151356408332807,,1.9180464245999247,2.110367394981017,1.967087270811458,1.2967971389370552,1.6436043446443191,53.0,1.0,Operations,Male,-0.3035829686134494,93.0,A
,3.8968626921888303,4.1689364643610745,4.322583046946808,1.9817609010260027,3.9506967868182636,4.1242092204632925,4.121520135768621,4.628851628060127,3.2849178355054764,4.034237733136462,3.7481410633708094,4.406107736545893,4.790282141376989,2.993393031943102,3.875131315828138,4.137302340729562,4.552789531698324,1.9579145404732654,2.3965722131551392,2.453763270820919,2.9485084417457013,2.0340191082037316,2.7532756572715997,29.0,22.0,Sales,Female,0.8781314893202254,68.0,D
3.8442256889217408,4.4142099445772285,,2.5373242995231418,3.1386937031978164,3.6857260202116864,4.276220428516211,4.239152133089058,2.0384072467870733,2.7316612118910975,4.098667426601634,4.795837329630021,4.177413407167463,3.015156025853695,3.4996523022295967,3.4406291815535734,3.842327014629596,3.3512932942173337,1.653450508647866,2.281832706382747,2.323544136303406,1.8200134188702535,1.6518914959845281,2.039616394842407,53.0,14.0,Sales,Male,-0.22273517426572312,86.0,D
3.3741190180003002,3.027706853799713,4.000985530219235,3.743427264794209,2.00249142931986,3.6314878352563813,4.003576448309243,4.24480267845715,4.693571241337877,2.539278009493617,2.762705459616574,3.3875584674183976,4.493274420851009,4.784895473529275,1.9888270417781786,3.7553182436541324,3.195327830427675,3.029080302396078,1.548411857352626,,1.6933356715883976,2.719018670442692,1.7196628918934331,3.219386131287729,31.0,9.0,Operations,Female,1.8227650228520624,46.0,D
3.6478399898759144,3.1036905447254184,2.7151320401765737,4.465475386600048,3.613542020082733,3.4292393115909463,,3.3380504473804167,3.826627293550955,3.589399305529229,3.783842665004678,2.5674430341298278,4.029355515664701,3.3914023072631476,3.483955740593925,3.96419740548114,3.751273509467506,3.675428121452701,2.5127965196500606,1.6173834788825543,2.5401926208176158,2.108649682493081,2.357015806218618,2.479445348414845,26.0,20.0,HR,Female,0.11620918909864711,25.0,C
4.107987544865624,3.7929236782508764,4.101378838846627,,3.6511054911244405,4.279406472195218,4.108051745631826,,3.430941279899717,4.610642586055733,3.6452045571416587,4.191126979181637,3.7096326092178655,3.3264265518947074,3.556759013089829,4.219578642778442,3.4801799556540103,4.440147070787208,2.1049904511549307,2.2366275549444405,1.8679910724508813,2.309825326636541,1.8606635534492015,1.8528977098751287,22.0,29.0,,Female,-0.4722491818124427,41.0,D
4.8305381990072505,2.6630209538837297,3.172608828802617,2.7228141557575225,4.580527654373667,,2.9359018753169046,2.937866289467048,3.271833607674062,4.70194462695612,5.0,,3.009119023094562,2.737143795856114,4.5188763407140025,4.125324923350661,3.5004934104173175,4.121235007742985,1.8102358809590264,1.3190679320752192,2.028659255629068,1.8538106652571409,2.741360505901679,1.8749381532861198,50.0,13.0,Customer Service,Male,-0.5067036898043773,9.0,A
4.70025129096382,3.440277732666342,4.45369184810785,2.83513997673301,2.7863650363994696,4.140035071249598,3.7358167672847493,5.0,3.1483071457696643,3.27624550389629,5.0,3.211984285835319,4.6546544477020495,3.5662768187629874,3.1716733735439795,4.141890187784762,,3.6884255376468396,2.227100104108048,2.170103966974252,2.0292800756687397,2.2610030562585677,2.146913547562293,2.255983513203413,52.0,20.0,Operations,Male,1.9460931098107632,71.0,B
3.4675102912484004,3.6144590424362653,3.1565124029664178,4.087103112082008,4.083135747039783,3.2101143841402147,3.6948947420652147,,4.584876906609261,4.776146879258081,4.035674440689162,3.2996689409560993,2.7570251531313597,4.893004229161466,5.0,,4.094283258039915,3.3568604143345495,1.8746617093574767,3.188117791626846,1.9455242212919694,3.246918154304226,1.8056026702978107,2.9989570574944997,50.0,17.0,Operations,Male,0.35567470437098997,81.0,A
4.084694310491385,4.901817345392817,3.698876176535033,2.599688038660829,3.0866895178467844,3.663212660567521,4.995441163474074,4.3588580530832886,1.9173389666096485,2.6333449047660094,4.136966050244079,5.0,4.708272722724717,2.204283355559955,2.7534369527535603,3.6562311604547912,3.0253328825551344,3.670941917345101,2.5446277740208574,2.1508620629989337,2.0528538416323716,,2.8910580847097274,2.3326251280054766,,18.0,IT,Female,-0.856034036148253,,B
4.615290649005964,4.919990310387293,3.6284912878400957,4.4505458578031725,4.602764064420557,4.63084032041748,4.604561810549797,2.853324753887697,4.202362782155727,4.783195982644561,4.932730699448959,4.624369813925647,2.3270316308712404,4.25467872975391,4.981790740303082,4.0989051349252215,4.163673961138627,3.7267969049741216,2.7742672434247426,2.342062079278447,2.518405361208759,2.482781079641867,2.820830739348746,2.5532596053728494,33.0,21.0,HR,Male,0.581241312553899,64.0,D
3.7662142188331647,3.506199742341558,4.063660957609786,2.6422781654685688,3.414674732503669,4.356547978879507,3.023861504060646,3.692790434762605,2.864104522681305,3.3459479315097505,,3.500862165011128,3.81828441735219,3.094996991325083,3.2046606187870887,,3.4074469924886106,4.055366082846438,1.3757257343929792,2.453090635639503,1.0,2.6233925731517287,1.1434552885730664,1.6051554041639546,24.0,9.0,Sales,Female,-1.7769166768757763,91.0,C
3.745952948338446,5.0,3.964418060750013,3.171738278232592,2.7503792176872577,2.9239555942446556,5.0,4.1944304407572055,3.848609800037344,2.820086380867181,3.497526035228908,4.734284718685709,4.37339818993086,4.109894536224305,2.746105787071406,4.367780810616173,3.9942268158787075,3.9075287555052554,,2.449870272052075,2.4791786000194826,1.8305051317486098,3.227712275819434,2.044965903589028,24.0,10.0,IT,Male,-1.0606467149026424,49.0,D
4.104565425988326,3.6313341633891,4.8010531085783645,4.398061712335888,2.420177412366096,4.040027200439719,3.6344059799479123,4.467003767007891,4.597861864366365,2.651659640350173,3.8234507172367365,3.7223952537945126,4.435064808777775,4.280754082966173,3.3874621798109232,5.0,4.632039286811873,4.953498830264486,2.47649151164949,2.415027176244209,2.700229625951877,2.460298466713314,2.380763324661453,2.6658288900673752,57.0,26.0,IT,Male,-1.4588300852562257,98.0,D
4.221420637791321,3.2016057916230753,,3.614553208726115,4.270000541828694,4.615443801925269,3.8701356502057713,5.0,4.720705130724562,4.170837720872363,4.573673803019579,3.2118699732412055,4.974318091751122,4.129088945931507,3.91460397817527,4.621370572133479,3.5319669740629873,4.518699424336456,2.023271664460316,2.3434275960428597,2.3131251573792455,3.0343016674080276,2.1134786472126263,2.810014401084848,37.0,11.0,Operations,Female,0.9316673168082628,5.0,C
4.643518358302093,3.135458038086232,2.961741309179284,3.624945755268363,3.2771710596320007,5.0,3.7892264967195404,3.4153916013707297,4.130817251099097,3.017288812093803,,2.8581468673216204,3.4000052376679757,,3.6568933620817683,3.6408140145531047,3.607357475904957,3.5022842104634555,2.6712331405422436,1.1326356194834197,2.8883925078175956,1.444112514710898,2.4790969737956394,1.2534835961397597,46.0,3.0,,Male,-1.9902208741505478,80.0,B
4.632964431598946,4.083835226363359,4.686493659155758,4.583438169744251,3.3691630585048156,,3.376739658041123,4.095491168565513,3.749492953008964,3.8838356143177317,4.49390873958577,3.6304644278725617,4.474524856363334,3.6945083196182416,4.104587065409911,4.291995237431728,3.8793727206019697,3.8814932938663884,2.3324671874453005,2.8292089595554013,2.513264588720704,2.9932811707881823,2.2934032141199387,2.6561030358407773,54.0,26.0,Customer Service,Male,-0.7766384149680741,48.0,D
4.0595964698592555,3.4438510573229,3.959728084553664,3.7439668438169025,4.882503434436204,3.6361802482732024,,3.2510509451974037,3.9316763746056247,4.0812588620897206,,3.1667119844200244,,2.4918389947673294,4.459237929173064,3.845166073215569,,3.616136775692154,2.3231970706673413,2.3207529003002105,1.6475806844370595,2.8901431353815052,1.1419575682276593,2.5496429164114227,36.0,21.0,IT,Female,0.8448099585512691,70.0,D
3.6082356171490475,3.988157564856911,3.286890946066231,3.4721949057053076,3.3819187956002157,3.8825412087357347,3.668597514553288,2.6321216915148544,3.659397766551357,,4.0956858707635035,3.6616958166365867,2.8653436699630497,3.6968413143082337,3.6577065515259455,3.8559536546015547,3.5505014657285514,3.6427418272476673,1.9585515939456997,3.0791155912849524,1.6062356028053244,2.599926544388995,2.1053316986143584,2.400825693645662,46.0,18.0,,,1.308938116279631,40.0,C
3.2604893060552578,4.89359476029919,4.480115749562157,4.390587685193594,2.805243270961013,3.200373382344875,5.0,,3.5211475139016395,3.797368301714769,2.9800608097582177,4.884804098521458,4.708055499234445,4.653475285838015,2.9486187371373975,4.235578060411683,3.318096203807861,4.106664753790143,1.2533358883433938,2.478553285159443,2.1617374314725697,2.5857291567434775,1.7870459640033853,2.4183806666567857,29.0,6.0,HR,Female,-0.2129795336498999,42.0,D
3.390329835325478,3.8909048754312163,2.835461367939381,3.054132007563993,2.8597111065326106,3.6578589298149273,4.184279086930748,3.1986883013205873,3.7199939525586276,3.108386197844162,3.748148121196443,3.648464245898023,2.9039753704951616,3.1012017821240194,2.6204272317768607,3.5609724329180144,3.2130960609150496,3.3922719374434314,2.6040302780442834,,2.4209632410228745,1.7184634272779953,1.6928846504933033,1.927275893627757,58.0,11.0,Sales,Male,1.0281398035953166,48.0,
4.242079847230689,4.206989601924474,3.268693178475557,4.58862455704901,3.916038175782697,4.248769273564537,4.436690919337407,2.699263448230514,3.2308485458432044,4.0640108483992154,4.451036284628512,3.651133344342673,2.7272672429015334,3.728715055865027,,4.457971427747998,4.0053819469128,3.836924843049919,2.47236997602004,2.8224040682342832,2.5657430882707164,2.8231704373568687,2.703960472690162,2.902035225769683,,19.0,HR,Female,1.6885585616644363,70.0,D
3.545590403235064,2.970071315762171,,3.181944837417551,3.3499653939618312,3.5870833838166627,3.1857661940825666,2.2100402432160373,3.2135835106602637,2.619596056587076,3.635799490540541,3.118761736807487,1.3649610430620323,3.268949510659678,3.5939743756660536,3.094654840797575,3.0745529918252923,2.456427040695217,1.3981062544537097,1.57543705627322,1.6416024801708802,2.0838121165291903,1.0,1.3433417491686794,56.0,14.0,Operations,Female,-1.202875053446779,13.0,C
4.988125846673473,1.50820206874176,3.7688629485671417,4.3479580044300175,3.6210614655574327,,1.2946527203338416,4.068870715829609,4.780077397098062,3.0077197635992508,5.0,1.4330613557018381,3.6730087510748985,4.686010729083028,3.1385141731177995,3.699712715995069,3.5145053949309224,3.3037224992500698,2.3141000153957174,2.0382941077713985,2.669998964302375,2.040598732236618,1.9121756928438747,1.2915338121828759,50.0,13.0,Customer Service,Female,-0.8888400016724028,17.0,B
3.1908292604423805,4.316359630136638,3.45669944772935,3.5644919960479555,2.605116580596886,3.641454225226972,4.245616269204469,3.603527070242041,3.7973980672273075,2.6611211348372854,2.9805928905301062,4.2256967851535965,3.017437341559031,4.225673802413029,1.8935543783346298,4.02798366603314,3.688107880112154,3.398484218599491,2.4158385041680495,2.9340078879432254,2.358660488873274,2.2725654701632036,2.6687204161458666,2.1559911147160395,57.0,17.0,Sales,Female,0.26106877709140197,47.0,B
3.8169734485395055,4.106248001647964,3.9988237292280306,4.409554685896882,5.0,3.391760055463777,4.058306602456317,3.6205555575354587,4.206736286404565,4.04006870484177,4.100063302254334,3.2961202113135375,3.6661189022695844,4.4353478869372145,3.989106576990927,3.269592985967001,3.578850756322852,3.863524399472378,,2.41144919069767,2.0454741708034767,,1.7405054202296588,3.1418508237121006,24.0,23.0,Sales,Male,-1.5613003495542739,68.0,A
3.8288523657493774,,,2.4287555989244,3.9334905899328807,4.2923398665594155,3.9325375303209857,2.856210819001885,2.236739421492808,4.2659612916134,4.575944227735665,4.32436351783708,3.698054847180192,2.7062021844006603,4.442694502858145,3.550058821685128,3.8555292470962224,4.052143907827762,1.753155805999633,2.008116134787889,1.937912308084256,2.1899401672917076,1.5800501681846417,2.211797614375287,59.0,29.0,Customer Service,Male,-0.554883354129642,14.0,A
3.8678663483876274,3.800851996066476,4.109591091477129,4.10469072280635,4.048886064795702,4.02943644802303,3.498430838290063,4.18031322418907,4.715449274047508,4.322714586271482,4.204047920798794,4.153760103134224,3.6870827761468217,3.6050180242545884,4.123683191049791,,3.771152094241999,4.242485100230567,2.1744964456590288,2.6896961370457584,2.5802606525591343,3.0345195536083565,1.740699031241167,2.8110881474190323,23.0,28.0,Sales,Male,0.13397754340026202,48.0,B
4.016601515821849,2.901283397640415,3.2731293933302505,3.676760502018542,3.0549847952897045,3.148273094559319,3.2877929150712535,,3.579607942759914,4.019911029558403,3.504583334329297,,3.7319335790508723,3.30050616877878,3.1276253179582665,3.302289153299108,3.5745314628304654,3.647825224588883,2.370678593030112,2.537000930770939,1.9752851060445937,2.151381045241151,1.1242813420023912,1.5056228663683788,51.0,27.0,HR,Male,0.20389443412182437,21.0,B
3.585422894172316,3.3737198743112504,1.8932794932390267,2.872896907406818,3.6079680061206543,3.4854646101179148,3.1528515040922063,2.8246152967752547,4.3161872886257715,4.117664962401484,3.4531252272052657,3.3557862958680196,2.1182127597798988,4.385657400558779,4.12856143162133,3.7712187311644216,3.957694601497241,3.5125929898148027,1.885736478336728,2.5243861890271075,2.2346079636646183,2.8453866753517967,2.105573628732598,2.3862858042746433,39.0,6.0,HR,Male,0.9250532693087973,54.0,C
5.0,3.975105802802213,3.0075098582668054,3.056001459571495,4.1319954796845755,4.472620104711759,3.865521955047141,3.4585443864672216,3.850364301553143,4.065075288840441,4.747546028235183,3.265580405632803,4.037584827768811,3.144513072199593,4.009134084698827,3.8362063391250563,3.51217407091404,3.9879040322883688,1.9890187922392684,2.4517943060296408,2.0644541148560775,2.3087910142524812,2.3526752125028376,2.5001558267714357,38.0,2.0,HR,Male,-1.1591118076847855,5.0,B
4.291397109455944,3.767277290601942,3.7794484294594386,4.200440777819773,2.5205355761274877,4.811158778444772,4.348393264795891,3.206417426211342,4.121211659758642,3.0492879846818117,,4.5644719058386505,3.4059905480500423,5.0,3.196316293730928,3.404821039993089,4.120191650477495,4.1075066413425,2.41324022921338,2.810235475837583,2.5543024245587698,,2.1796345609375773,2.573222973225367,35.0,9.0,,Female,0.44089298849015246,56.0,D
,4.279270219899506,3.725798981631793,4.22175918060469,3.7570505374292145,4.615413195385985,,3.1140066663943,2.629967656851119,3.118642628478916,5.0,4.33362075538022,,3.9173279917649957,3.05928701776371,,4.685825164220488,4.653565186023532,2.909701213867077,2.5935153000803006,2.764086643755955,2.6933715598884667,,2.551438922098579,25.0,29.0,HR,Male,-0.9901100276397838,76.0,D
,3.98139661333394,4.28509847654375,4.063706613544245,3.051087922553946,4.90274868947658,4.365125396852275,3.4235930490747832,4.0484006902241285,,4.842843153552639,4.566512140206342,3.8942984261179556,4.416932826599449,4.015904677979737,3.7947260088081003,3.9587920343002163,4.017014721293084,1.986864342379094,2.1650403657705817,1.8172166150754052,2.171499557800853,1.6890303161212832,2.6599885258222704,40.0,2.0,HR,Female,1.019029041097893,16.0,B
4.707437971773549,5.0,2.4165723249905353,4.524871948518432,4.548466216409453,4.126162648117155,4.179527273420495,2.8282484422963665,4.241706798909455,4.020059148764933,4.150842487823029,4.740779141719452,3.4405758327460703,3.975391016713814,3.8672014475147662,4.257446039415624,4.428164898834051,4.353203853733689,3.184799388459354,2.98222090375462,3.19961700871852,2.8265449144288737,2.9666792232950088,2.674800652531751,52.0,26.0,IT,Female,0.3055818034831387,42.0,A
